ID,MST,Ten_NNT,Dia_chi,CQT
1894,3200707899,Công ty TNHH MTV Vân Châu Quảng Trị,"Số 30 Nguyễn Thị Lý, Khu phố 5, phường 2, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1895,3200708211,Công ty TNHH Bất động sản và Xây dựng Phúc Nguyên,"04 Bùi Dục Tài, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1896,3200708331,Công ty TNHH MTV Hoàng Thổ,"Thôn Nhà Tài, xã Vĩnh Long, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1897,3200192921-003,Chi nhánh Công ty TNHH MTV CNTH Duy Long tại Gio Linh,"Thôn An Phú, xã Hải Thái, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1898,3200708518,Công ty TNHH Công nghệ và Đầu tư Quảng Trị,"Khu phố 2, phường Đông Giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1899,4101393851-001,Công ty TNHH ANT (MV) - Chi nhánh Quảng Trị,"Thôn An Bình, xã Thanh An, huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1900,3200708966,Công ty TNHH MTV ĐT Năng lượng Hoàng Hải Quảng Trị,"Km số 1, đường Hồ Chí Minh, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1901,3200708934,Công ty TNHH MTV ĐT Năng lượng Tài Tâm Quảng Trị,"Km số 1, đường Hồ Chí Minh, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1902,3200710041,Công ty TNHH Đầu tư Xây lắp và Thương mại Nhật Huy,"Số nhà 12/01, đường Hùng Vương, Khu Phố 7, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1903,0400101556-020,Chi nhánh Tổng Công ty Cổ phần Dệt May Hòa Thọ - Nhà Máy May Hòa Thọ Triệu Phong,"Lô CN1, Cụm Công nghiệp Đông Ái Tử, thị trấn ái Tử, huyện Triệu Phong, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1904,3200593472,Công ty TNHH Thương mại Xuất nhập khẩu Ping Xiang Xinhui,"Khu Công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1905,3200192921-001,Chi nhánh Công ty TNHH MTV CNTH Duy Long,"140 Hàm Nghi, thị trấn Cam Lộ, huyện Cam Lộ, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1906,3200569141,Trường Trung Cấp Nghề Tổng hợp Asean,"Số 20 Lê Quý Đôn, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1907,0109384717-009,Chi nhánh Quảng Trị - Công ty Cổ phần Tập đoàn Tài chính T99,"51 Lê Duẩn, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1908,0107490572-047,Chi nhánh Công ty Cổ phần Kinh doanh F88 tại Quảng Trị,"Số 242 Trần Hưng Đạo, phường 2, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1909,3200099993,Trung tâm đăng kiểm phương tiện cơ giới thủy bộ Quảng Trị,"61 Lý thường Kiệt, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1910,3200042595,Đài Phát Thanh Truyền Hình Quảng Trị,"105/2 Nguyễn Trãi, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1911,3200042605,Trung tâm Quản lý di tích và Bảo tàng tỉnh Quảng Trị,"180 Trần Hưng Đạo, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1912,3200098340,Trung tâm Quản lý bến xe khách Quảng Trị,"425 Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1913,3200098453,Phòng quản lý sức khỏe cán bộ,"38 Trần Hưng Đạo, khu phố 1, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1914,3200098460,Bệnh viện đa khoa tỉnh Quảng Trị,"266 Đường Hùng Vương, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1915,3200042316,Chi Cục Chăn nuôi và Thú y Quảng Trị,"Km3 - Đường 9D, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1916,3200042186,Công ty Cổ phần Quản lý và Xây dựng Giao thông Quảng Trị,"Số 49B Lý Thường Kiệt, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1917,3200042267,Chi Cục Trồng trọt và Bảo vệ thực vật tỉnh Quảng Trị,"270 Hùng Vương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1918,3200142046,Trung tâm Giống Nông Nghiệp tỉnh Quảng Trị,"176 Lý Thường Kiệt, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1919,3200114828,Công ty Trách nhiệm hữu hạn Thanh Niên,"Số 109 Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1920,3200139131,Công ty Cổ phần Đầu tư 79,"258 Hùng Vương, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1921,3200105125,Báo Quảng Trị,"311 Hùng Vương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1922,3200100511,Tạp Chí Cửa Việt,"128 Trần Hưng đạo, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1923,3200098326,Đoạn Quản lý đường thủy nội địa Quảng Trị,"Đường Bùi Thị Xuân, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1924,3200098319,Phòng Công chứng Số 1 Tỉnh Quảng Trị,"40 Trần Hưng Đạo, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1925,3200011420,Công ty Trách nhiệm hữu hạn Xây dựng Số 1 Quảng Trị,"Tầng 2 số 524 đường Lê Duẩn, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1926,3200196411,Trường Cao đẳng Y tế Quảng Trị,"Khu phố 3, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1927,3200199902,Trung tâm phát triển quỹ đất tỉnh Quảng Trị,"09 Lê Quý Đôn, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1928,3200220801,Trường Cao Đẳng Sư Phạm Quảng Trị,"Km3 Quốc lộ 9, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1929,3200228617,Văn phòng Đăng ký đất đai tỉnh Quảng Trị,"Quốc lộ 1A, phường Đông Giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1930,3200263442,Trung tâm Dich Vụ - Hội Nghị Tỉnh,"252 Hùng Vương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1931,3200269349,Trung tâm Công nghệ Thông tin và Truyền thông,"87D Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1932,3200409966,Trường Trung học phổ thông Lê Lợi,"87 Lê Lợi, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1933,3200139131-006,Nhà Máy Gỗ Ván MDF Cosevco,"Khu CN nam Đông hà, Đông lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1934,3200114828-001,CN Công ty TNHH Thanh Niên Tại Lao Bảo,"Khóm Xuân Phước - Thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1935,3200510010,Trung tâm Kỹ Thuật Tiêu Chuẩn Đo Lường Chất Lượng Quảng Trị,"Số nhà 43, đường Lê Lợi, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1936,3200041908-005,Ban QLDA Đầu tư Phát triển Cấp nước Đông Hà và vùng phụ cận,"Số 02- Nguyễn Trãi, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1937,3200565059-001,Chi nhánh Số 1 Công ty TNHH MTV Phước Trường Quang Minh,"Đường Lê Duẩn, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1938,3200597639,Truyền Tải Điện Quảng Trị,"Đường Hùng Vương, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1939,3200599393,Trung tâm Nước Sạch và Vệ Sinh Môi Trường Nông Thôn,"06 Nguyễn Công Trứ, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1940,3200603106,Hội Kế Hoạch Hóa Gia Đình,"03 Đoàn Thị Điểm, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1941,3200603113,Bệnh viện Chuyên Khoa Lao và Bệnh Phổi,"Km4 đường Điện Biên Phủ, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1942,3200603868,Công ty Trách nhiệm hữu hạn Một thành viên Phú Vinh Thịnh,"Phòng 01 số 46 Lê Duẩn, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1943,3200625928,Công ty TNHH Golf Quảng Trị,"Khu phố 7, thị trấn Cửa Việt, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1944,3200666924,Công ty Trách nhiệm hữu hạn Một thành viên Đầu tư Quang Minh Vĩnh Linh,"Khu phố An Đức, thị trấn Cửa Tùng, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1945,3200668907,Công ty TNHH Phúc Phước Quang,"Số 79 Hùng Vương, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1946,3200701294,Đồn Biên Phòng Ba Nang,"Sa Trầm, xã Ba Nang, huyện Đa Krông, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1947,3200701689,Đồn Biên Phòng Hải An,"Thôn Mỹ Thủy, xã Hải An, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1948,0400101669-014,Địa điểm Kinh doanh Trực Thuộc Trung tâm Ô Tô Daesco Huế,"219 Lê Duẩn, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1949,3200707218,Công ty TNHH Một thành viên Tuấn Phát QT,"Số 91 Đường Lê Lợi, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1950,3200712987,Công ty Cổ phần giám Định Ngôi Sao,"38 Hàm Nghi, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1951,3200713010,Công ty Trách nhiệm hữu hạn Bất động sản Thái Bảo,"Số 02B Lê Thế Hiếu, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1952,3200713067,Công ty TNHH T&T Land Gio Hải,"Số nhà 291, Khu phố 7, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1953,3200713109,Công ty Cổ phần Đắc Lộc Quảng Trị,"81 Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1954,3200713116,Công ty Trách nhiệm hữu hạn Một thành viên Song Bình Quảng Trị,"126B Lê Lợi, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1955,3200713204,Công ty TNHH QT Lâm Minh,"Khu phố 3, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1956,3200713211,Công ty TNHH Đầu tư và Phát triển Nông nghiệp Lấy Thật Làm Vốn,"Thôn Tân Xuân, xã Gio Việt, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1957,3200144678,Công ty Trách nhiệm hữu hạn Thương mại Phương Quang,"Số 251 Quốc lộ 9B, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1958,3200234667,Công ty Trách nhiệm hữu hạn Một thành viên Xây dựng và Thương mại Hoàng Thắng,"Khu phố 10 phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1959,3200041217,Nhà khách Tỉnh Uỷ,"Km 3 Quốc lộ 9, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1960,3200326893,Công ty TNHH Một thành viên Mỹ Phượng,"Khu phố 1, Đông giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1961,3200458794,Công ty Trách nhiệm hữu hạn Một thành viên Gia Hải,"Số 478A Lê Duẩn, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1962,3200458346,Công ty Trách nhiệm hữu hạn Cơ Nhiệt-Điện Lạnh Danh Việt,"Số 12 Lý Thường Kiệt, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1963,3200486752,Công ty Trách nhiệm hữu hạn Một thành viên Vi Đại Phương,"Số 03 Hàm Nghi, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1964,3200560967,Công ty Trách nhiệm hữu hạn Một thành viên Toàn Thịnh Quảng Trị,"Số 104 Ngô quyền, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1965,3200609644,Công ty Trách nhiệm hữu hạn Một thành viên Thuận Lợi Quảng Trị,"Số 169 Tôn Thất Thuyết, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1966,0101013887-004,Chi nhánh Quảng Trị - Công ty Cổ phần Tập đoàn Minh Tiến - MTG,"Thôn Cô Nhổi, xã Hướng Phùng, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1967,2901793277-008,Công ty TNHH Một thành viên Sơn Hà Nghệ An Chi nhánh Quảng Trị,"Số 267 Quốc Lộ 9, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1968,3200637472,Công ty Trách nhiệm hữu hạn MTV Cà Phê Diamond,"Số 170 Đường Nguyễn Trãi, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1969,3200640041,Công ty TNHH MTV Thương mại và Dịch vụ Tổng hợp Năm Sao,"17/34 Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1970,3200640235,Công ty Trách nhiệm hữu hạn Một thành viên Hoàng Đại Quảng Trị,"Khu phố 2, phường Đông Giang, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1971,0308783628-001,Chi nhánh Công ty TNHH Ngôi Sao Kinh Tế Quảng Trị,"75A Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1972,0401794769-005,Chi nhánh 3 - Công ty TNHH Lottario,"160 Nguyễn Du, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1973,0311907295-044,Công ty Cổ phần Dịch vụ Giao Hàng Nhanh - Chi nhánh Quảng Trị,"Số 345 Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1974,0101303402-002,Chi nhánh Công ty TNHH Thiết bị Công nghiệp Trường Sa,"336 Lê Duẩn, Khu phố 3, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1975,0401617216-002,Chi nhánh Công ty TNHH Một thành viên Thương mại và Sản xuất Cao Ngựa Việt tại Quảng Trị,"Khu Phố Hòa Lý, thị trấn Cửa Tùng, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1976,0300521758-117,Công ty Cổ phần vàng bạc đá quý Phú Nhuận - Chi nhánh PNJ Quảng Trị,"Số 86, Quốc lộ 9B, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1977,3200642419,Công ty Cổ phần Phát triển Miền Trung Xanh,"Số 101 Nguyễn Chí Thanh, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1978,0314248989-001,Chi nhánh Công ty TNHH The Retro Vietnam,"Số 49 Ngô Quyền, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1979,0301241545-068,Chi nhánh Công ty TNHH May Thêu Giày An Phước,"07 Hùng Vương, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1980,0101442798-006,Chi nhánh Công ty Cổ phần Kính Mắt Thành phố Hồ Chí Minh tại Quảng Trị,"266 Hùng Vương, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1981,0304132047-108,Chi nhánh Công ty Cổ phần Phát Hành Sách Thành phố Hồ Chí Minh - Fahasa - Nhà Sách Fahasa Quảng Trị,"Tầng 2, Co.op Quảng Trị, số 2, đường Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1982,3502286534-001,Chi nhánh Công ty TNHH Dịch vụ Thuần Phong,"Số 10 đường Thành Cổ, Khu phố 1, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1983,0303883266-034,Chi nhánh Công ty TNHH Jollibee Việt Nam tại Quảng Trị,"Gian hàng GF-3 Tầng trệt, Siêu thị CoopMart Đông Hà, Số 2 Tr, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1984,0401825424-003,Chi nhánh Yody Quảng Trị - Công ty Cổ phần Thời trang Yody Miền Trung,"01 Hùng Vương, Khu phố 7, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1985,0400555045-008,Chi nhánh Công ty TNHH Quảng cáo - Tổ chức sự kiện liên Lục địa tại Quảng Trị,"08 Bùi Dục Tài, Khu phố 2, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1986,3200658553,Công ty TNHH Châu Hà Quảng Trị,"Số 98/2 Lê Duẩn, thị trấn Hồ Xá, huyện Vĩnh Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1987,3200411281,Công ty Trách nhiệm hữu hạn Một thành viên Bảo Phát,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Đội Thuế liên huyện Hướng Hóa - Đakrông
1988,0304246816-057,Chi nhánh Công ty TNHH Thời trang Nón Sơn tại Quảng Trị,"Số 3 Lê Văn Hưu, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1989,0310085571-006,Công ty TNHH Thương mại và Dịch vụ Bia Sài Gòn Bình Tây - Chi nhánh Bắc Trung Bộ,"Số 79A Đặng Dung, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1990,0313450007-037,Công ty Cổ phần Con Cưng - Chi nhánh Quảng Trị,"Số nhà 84 Quốc lộ 9, Khu phố 7, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1991,0301774984-017,Chi nhánh của Công ty TNHH Manulife (Việt Nam) tại Quảng Trị,"Tòa nhà Mường Thanh, 68 Lê Duẩn, Khu phố 9, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1992,3200616507,Công ty Cổ phần Phát triển Dịch vụ Tổng hợp Thành Thái Phát,"Đường 9D, Khu phố 1, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1993,1000934509-002,Chi nhánh Công ty TNHH Hợp tác Lao động và Thương mại Thái Bình tại Quảng Trị,"Thôn Trúc Lâm, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1994,0106181807-157,Chi nhánh Công ty Cổ phần Giao hàng Tiết kiệm tại tỉnh Quảng Trị,"Số 333 Lê Duẩn, phường Đông Lễ, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1995,0108393204-032,Chi nhánh tỉnh Quảng Trị - Công ty TNHH Thời trang Elise,"Số 20 đường Hùng Vương, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1996,4101472574-002,Chi nhánh Công ty Cổ phần Đầu tư Xuất nhập khẩu Nông Nghiệp và Tư vấn Tài chính Asean+,"Số 10 Nguyễn Huệ, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1997,3200673953,Công ty TNHH Tổng hợp Lâm Sơn,"Khối 4, thị trấn Khe Sanh, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1998,3200695097,Công ty TNHH MTV Quang Minh Ánh,"Số 03 Trần Phú, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
1999,3200695315,Công ty Trách nhiệm hữu hạn Thương mại và Dịch vụ Minh Tuấn Dtt,"Khóm Tây Chín, thị trấn Lao Bảo, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2000,3200695925,Công ty Trách nhiệm hữu hạn Dreamline,"52B Lê Thế Hiếu, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2001,3200698161,Công ty TNHH Đầu tư và Thương mại Toyota PGS Quảng Trị,"Quốc lộ 1A, Thôn Phú Mỹ Kiên, xã Triệu Giang, huyện Triệu Phong, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2002,3200698147,Công ty TNHH Thương mại Dịch vụ và Xuất nhập khẩu GT,"Khu phố Tân Vĩnh, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2003,3200282036-007,Chi nhánh Công ty Cổ phần Tư vấn Miền Trung Viện Đào tạo và Bồi Dưỡng Cán Bộ Miền Trung,"Tầng 2 tòa nhà Miền Trung, đường Điện Biên Phủ, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2004,3200624441-001,Văn phòng đại diện Phúc Khang - Công ty TNHH MTV Tư vấn Quản Lý Tài Nguyên và Môi Trường Quảng Trị,"277 Hùng Vương, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2005,3200042651,Công ty Cổ phần Tư vấn Công nghiệp - Điện Quảng Trị,"45 Trần Hưng Đạo, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
2006,3200042154,Công ty Cổ phần Tư vấn Giao thông Quảng Trị,"41 Lý Thường Kiệt, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Đội Thuế liên huyện Đông Hà - Cam Lộ
2007,3200042041,Công ty Cổ phần Tư vấn Xây dựng Quảng Trị,"47 Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2008,3200042429,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Quảng Trị,"53 Trần Hưng Đạo, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2009,3200282036,Công ty Cổ phần Tư vấn Miền Trung,"Đường Điện Biên Phủ, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2010,3200434391,Công ty Cổ phần Tư vấn và Tài Nguyên Môi Trường Đông Hà,"Km3+670 (bên trái Chi cục Thú y), đường Điện Biên Phủ (9D), phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2011,3200469965,Công ty Cổ phần Tư vấn và Xây dựng Văn Hùng,"Kiệt 70 Tôn Thất Thuyết, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2012,3200473714,Công ty Cổ phần Tư vấn Inco,"Tầng 2, nhà số 7/34 Nguyễn Huệ, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2013,3200564256,Công ty Cổ phần Tư vấn Đầu tư Xây dựng tại Quảng Trị,"Số 63 Hùng Vương, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2014,3200567673,Công ty Cổ phần Tư vấn Xây dựng HBT,"36B Đặng Dung, phường 2, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2015,3200567680,Công ty Cổ phần Phát triển Trường Lộc,"Số 445 Lê Duẩn, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2016,3200569455,Công ty Cổ phần Tư vấn Đầu tư và Xây dựng Levico,"Kiệt 104 Tôn Thất Thuyết, Khu phố 2, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2017,3200572056,Công ty Trách nhiệm hữu hạn Sky VN,"Số 56 Hùng Vương, Khu phố 8, phường 1, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2018,3200615158,Công ty Cổ phần Đầu tư và Xây dựng DKD Quảng Trị,"169/5 Tôn Thất Thuyết, Khu phố 3, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2019,3200624441,Công ty TNHH MTV Tư vấn Quản lý tài nguyên và môi trường Quảng Trị,"Km 63+350 Quốc lộ 9, xã Tân Hợp, huyện Hướng Hoá, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2020,3200282036-004,Chi nhánh Công ty Cổ phần Tư vấn Miền Trung Trường Mầm Non Tuổi Hồng,"Tầng 3 Tòa nhà Miền Trung đường Điện Biên Phủ, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2021,3200640394,Công ty TNHH Tư vấn Năng lượng Tuệ Minh,"Khu phố 7, phường 3, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2022,3200282036-006,Chi nhánh Công ty Cổ phần Tư vấn Miền Trung Sàn Giao Dịch Bất động sản Miền Trung,"Tầng 1 Tòa nhà Miền Trung, đường Điện Biên Phủ, phường Đông Lương, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2023,3200658200,Công ty TNHH Tư vấn và Đầu tư Xây dựng Đại Phú Thành,"Thôn Thượng xá, xã Hải Thượng, huyện Hải Lăng, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2024,3200692963,Công ty TNHH Tư vấn Xây dựng và Đầu tư Nguyễn Hoàng,"Số 8 đường Thạch Hãn, phường 2, thị xã Quảng Trị, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2025,3200707553,Công ty Cổ phần Đầu tư Gmig Quảng Trị,"08 Trần Quang Khải, phường 5, TP Đông Hà, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
2026,3200707641,Công ty Cổ phần Tiến Trung Quảng Trị,"Khu Công nghiệp Quán Ngang, xã Gio Quang, huyện Gio Linh, tỉnh Quảng Trị",Chi cục Thuế khu vực XI
